title,label,label_score
hasil pertandingan babak pertama pss sleman vs persipura jayapura liga 1tim tamu unggul 1 0,non-clickbait,0
preview eintracht frankfurt vs arsenal liga eropa 2019 unai emery siapkan 19 pemain tanpa ozil,non-clickbait,0
penjelasan polda lampung terkait video viral oknum polisi tembakkan senjata api di acara adat,clickbait,1
ini alasan kuat tahan dulu beli rumah baiknya tunggu 2 desember,clickbait,1
link streaming psm makassar vs tira persikabo live di indosiar,non-clickbait,0
tanggapan jokowi usai menpora ditetapkan sebagai tersangka oleh kpk,clickbait,1
anggota polres lamongan ini kembalikan uang rp 40 juta temuannya alasannya ini,clickbait,1
link live streaming pss seleman vs persipura jayapura pekan 19 liga 1 2019,non-clickbait,0
5 zodiak paling cerewet gemini pandai mencairkan suasana agar tak membosankan kamu termasuk ,clickbait,1
4 gunung yang mengalami kebakaran sepanjang september 2019,clickbait,1
cerai dari yeslin wang mengapa delon thamrin mau nikahi aida chandra  ini fakta pesonanya,clickbait,1
link live streaming persija vs bali united live liga 1 2019 kamis sore ini 1530 wib tonton di hp,non-clickbait,0
kembali temui raffi ahmad merry ungkap keluhan untuk jokowi masalah di kampung halaman madura,clickbait,1
hotman paris cecar kasus bebby fey dengan youtuber benar incar uang ganti rugi 1 juta dolar ,clickbait,1
jungkook bts takut perempuan  ini 15 fakta umum tentang 7 member bts yang sering disalahartikan,clickbait,1
jadwal liga eropa 2019 manchester united vs astana eintracht frankfurt vs arsenal,non-clickbait,0
intip proses usg lucinta luna usai mengaku keguguran,clickbait,1
psikolog anak tak setuju kpi beri sanksi untuk tayangan spongebob squarepants ini alasannya,clickbait,1
hirup asap ibu hamil di pekanbaru rasakan janin di perutnya berhenti bergerak ini kata dokter,clickbait,1
klarifikasi merry asisten raffi ahmad soal kabar bekerja dengan bu dendy yang viral labrak pelakor,clickbait,1
live streaming tv online indosiar persija jakarta vs bali united di liga 1 2019 akses di sini,non-clickbait,0
cara bab anda sudah tepat  ini cara bab di toilet yang benar agar terhindar dari masalah kesehatan,clickbait,1
bpk kemenpupr kemenpora kpk dan kpu dapat opini wdp bakamla disclaimer,non-clickbait,0
link live streaming persija vs bali united tv online siaran langsung indosiar sore ini,non-clickbait,0
kabid humas polda jatim setelah dpo veronica koman terbit baru kita ekstradisi,non-clickbait,0
menaker pemerintah siapkan perlindungan skill dan jaminan sosial bagi pekerja,non-clickbait,0
8 pasangan zodiak yang hubungannya bertahan lama virgo dan capricorn tercipta satu sama lain,clickbait,1
8 tips agar bagasi aman dan tidak dibobol di bandara,clickbait,1
zodiak hari ini   5 pasangan zodiak paling membosankan taurus dan aries sama sama keras kepala,clickbait,1
link streaming indosiar persija vs bali united liga 1 2019 akses di hp,non-clickbait,0
tetap aktif dan modis saat berbadan dua baju hamil reebok ukurannya bisa menyesuaikan kondisi perut,clickbait,1
ada diskon hingga rp 20 juta untuk mitsubishi pajero sport siapa berminat ,clickbait,1
6 zodiak ini cenderung memaafkan pasangannya yang berselingkuh cek zodiakmu ,clickbait,1
12 tipe penumpang kereta api berdasarkan zodiak ada yang hobi ngemil hingga selfie,clickbait,1
live streaming pss sleman vs persipura liga 1 2019 via vidiocom tonton di hp,non-clickbait,0
fakta menarik abah lala pencipta jargon cendol dawet ini hubungannya dengan cita citata,clickbait,1
prakiraan cuaca bmkg 33 kota besok jumat 20 september 2019 jambi dan samarinda diselimuti asap,non-clickbait,0
penasaran petikan gitarnya addie ms ingin lakukan ini jika bertemu alip ba ta,clickbait,1
viral pengendara motor seberangi sungai dengan tali sekda rokan hulu bukan untuk mengangkut orang,clickbait,1
permintaan maaf istri imam nahrawi pasca suami ditetapkan tersangka kpk sebut kesombongan ucap doa,clickbait,1
furry setya ternyata sempat ditolak saat tembak dwinda ratna ini ucapan yang diterima mas pur,clickbait,1
tiga pejabat pemkot ingin maju pilkada tangsel 2020 apa kata airin ,clickbait,1
tayang malam ini kamis 19 september 2019 aksi bruce wilis di film vice di transtv pukul 2300 wib,non-clickbait,0
hotman paris mengorek pengakuan bebby fey soal dilecehkan youtuber hingga seret atta halilintar,clickbait,1
hubungan indah teuku rassya  aurel hermansyah akan terulang kata denny darko jadian  denny cocok,clickbait,1
fakta fakta pedangdut xena xenita sebelum dihukum karena berzina pernah dipenjara 7 bulan,clickbait,1
deretan seleb hampir berusia 50 tahun namun masih terlihat muda ini rahasia mereka,clickbait,1
goo hye sun dirawat di rumah sakit begini kondisi terkininya,clickbait,1
reaksi hotman paris saat bebby fey ungkap sang pengacara minta foto seksinya,clickbait,1
ramalan zodiak besok jumat 20 september 2019 sagittarius muram capricorn sengsara tetapi beruntung,clickbait,1
catat ini tanggal peluncuran vivo v17 pro dan spesifikasinya,clickbait,1
cerita seorang petugas pemadam karhutla di riau nyaris tenggelam karena lumpur hidup,clickbait,1
abi research grab kuasai pasar indonesia dan vietnam,non-clickbait,0
laode ungkap respons yasonna laoly saat didatangi najwa shihab tersentak yang bilang menterinya ,clickbait,1
7 hal menyebalkan yang dikeluhkan penumpang saat naik pesawat,clickbait,1
2 kesalahan fatal ezechiel ndouassel saat laga persib vs semen padang,clickbait,1
apa saja keunggulan 4 kamera belakang oppo a9 2020 ,clickbait,1
selasa terkelam nenek viral yang gendong jenazah cucu di cilincing merasa ditolong 3 malaikat,clickbait,1
kaget merry datang ke jakarta untuk ambil baju raffi ahmad singgung jam tangan ratusan jutanya,clickbait,1
mengintip isi ruangan rahasia di pesawat tempat pilot dan pramugari beristirahat,clickbait,1
ini dia pemenang sony eco shopping bag design contest hasilnya kreatif banget ,clickbait,1
video detik detik anggota dpd ri nyaris baku hantam saat rapat paripurna,clickbait,1
kualifikasi piala asia u 16 indonesia   usai hadapi indonesia negara ini tersingkir dari kompetisi,clickbait,1
update kasus penganiayaan kriss hatta hari ini bakal dipindahkan ke kejaksaan tinggi dki jakarta,clickbait,1
penetapan imam nahrawi jadi tersangka dianggap serangan terakhir kpk laode m syarif tegaskan ini,clickbait,1
kisah pria asal ntt berhenti kuliah di akhir semester kini sukses ternak babi beromzet milyaran,clickbait,1
fakta fakta para pendemo di kpk tak tahu pimpinan kpk hingga pakai jas almamater tak berlogo,clickbait,1
5 artis yang liburan mewah di labuan bajo maia estianty sampai bolak balik ke sana,clickbait,1
daftar 8 unggulan tersingkir di babak pertama china open 2019 ada wakil indonesia,clickbait,1
viral pria gunakan bra sebagai pengganti masker pelindung dari kabut asap masker apa yang tepat ,clickbait,1
potret shobibah rohmah istri imam nahrawi selalu tampil modis meski punya 7 anak ini pekerjaannya,clickbait,1
dua gol real madrid ke gawang psg dianulir var begini penjelasannya,clickbait,1
kontroversi film the santri soal amerika juga disoroti wirda mansur buka suara anehnya di mana ,clickbait,1
belajar olahraga panjat dinding demi film otot aryo wahab kaku susah lakukan hal ini,clickbait,1
rkuhp pidana untuk lelaki yang ingkar janji menikahi meski sudah bersetubuh hingga hamil dihapus,non-clickbait,0
siapa sukanto tanoto konglomerat yang disebut punya lahan hti di kawasan calon ibu kota baru ri ,clickbait,1
begini penampakan kalimantan dari satelit nasa saat diselimuti kabut asap dan karhutla,clickbait,1
komentari perut rosa meldianti lucinta luna  keponakan dewi perssik adu pendapat soal wanita seksi,clickbait,1
laode sebut masa tergelap kpk usai revisi uu kpk najwa shihab syok bertanya 2 kali dengar fakta ini,clickbait,1
bajakah antara obat dan racun serta keikhlasan warga ibu kota baru indonesia memberikannya gratis,clickbait,1
bajakah antara obat dan racun ini cara ikhlas warga ibu kota baru indonesia memberikannya gratis,clickbait,1
hanya pernah 2 kali finalis liga champions musim sebelumnya seburuk ini,clickbait,1
video viral emak emak berebut rendang di kondangan ternyata iklan,clickbait,1
ramalan zodiak kesehatan besok jumat 20 september 2019 gemini perlu detox cancer bebas makan,clickbait,1
5 restoran instagramable di bali dengan view menghadap langsung ke pantai,clickbait,1
takuti takuti korban dengan azab 7 turunan oknum polisi rangkap guru ngaji cabuli 5 siswi sd,clickbait,1
inikahsinyal farhat abbas mau damai dengan hotman paris  tulis musuhmu bisa saja jadi sahabatmu,clickbait,1
apa peran menpora dalam kasus dugaan korupsi dana hibah koni ,clickbait,1
ramalan zodiak besok jumat 20 september 2019 cancer semangat scorpio harus sabar pisces panik,clickbait,1
5 fakta menarik gunung luhur ditempuh 3 jam dari jakarta dan mudah dijangkau,clickbait,1
tilang elektronik berlaku di jalan tol mulai oktober 2019,non-clickbait,0
jadi menantu keluarga kaya momo geisha dan sang ibu mertua sering disebut mirip lihat foto fotonya,clickbait,1
postingan terakhir istri menpora di medsos sebelum sang suami ditetapkan jadi tersangka,clickbait,1
raffi ahmad tak terima merry kerja ikut bu dendy  mantan asisten buat pengakuan sumpah demi allah ,clickbait,1
kesaksian petugas bpdb yang bertemu beruang buas saat jalankan tugas padamkan kebakaran hutan,clickbait,1
jadwal acara tv hari ini kamis 19 september 2019 ada the voice indonesia di gtv rosi di kompas tv,non-clickbait,0
pertama kali liburan ke malaysia  itinerary kuala lumpur 3 hari 2 malam ini bisa jadi panduan,clickbait,1
7 fakta tentang turbulensi yang masih jarang diketahui penumpang pesawat,clickbait,1
8 rahasia penerbangan yang tak pernah dikatakan pilot pada penumpang,clickbait,1
jadi tersangka kpk imam nahrawi otomatis mundur dari jabatan menpora ,clickbait,1
ramalan cinta zodiak hari ini kamis 19 september 2019 virgo jangan ragu minta maaf pada pasangan ,clickbait,1
bukti bola mati memang sosok mematikan bagi juventus di liga champions,clickbait,1
lagi gaya gitaris fingerstyle alip ba ta pukau musisi tersohor addie ms ingin bertemu,clickbait,1
hotman paris skak mat bebby fey yang sebar chat mesum youtuber bahas bahaya minta berapa miliar ,clickbait,1
ramalan zodiak hari ini kamis 19 september 2019 aquarius penuh kreativitas sedangkan taurus ragu,clickbait,1
rekomendasi 6 bubur ayam enak di malang cocok untuk menu sarapan,clickbait,1
10 wisata jogja dan jawa tengah dengan panorama bak negeri di atas awan,clickbait,1
link live streaming babak 16 besar china open 2019 tommy sugiarto vs kento momota jadi pembuka laga,non-clickbait,0
suami jadi tersangka tampilan sang istri jadi perhatian lihat gaya modis obib istri imam nahrawi,clickbait,1
5 fakta kpk tetapkan menpora imam nahrawi jadi tersangka kasus suap dana hibah,clickbait,1
divonis 3 bulan kasus pedangdut xena xenita yang digerebek berduaan sama suami orang,clickbait,1
ramalan zodiak cinta kamis 19 september 2019 sagitarius harus banyak habiskan waktu dengan pasangan,clickbait,1
namanya disebut jadi calon wali kota manado enda ungu jadikan pasha panutan sering ngobrol politik,clickbait,1
ramalan zodiak kamis 19 september 2019 scorpio harus jaga kondisi kesehatan tubuh,clickbait,1
kronologi duel pelajar smp korban meninggal dunia setelah pipi dipukul dua kali,clickbait,1
10 wisata negeri di atas awan yang cocok dikunjungi saat liburan akhir pekan,clickbait,1
ekspresi neymar dan mbappe saat psg tekuk real madrid 3 0 di liga champions,clickbait,1
presenter aktor produser dan pebisnis profesi mana yang disukai daniel mananta ,clickbait,1
franda hampir sebulan absen main instagram foto vechia di postingan samuel zylgwyn obati rindu fans,clickbait,1
joaquin phoenix dan robert de niro ternyata tak saling bicara di lokasi syuting joker,clickbait,1
sehun exo nyusup ke grup chat fans demi promosikan album chen bagikan foto foto kocak ini,clickbait,1
flower crew kembali kalahkan vagabond jadi drama terbanyak dibicarakan,clickbait,1
dandanan seulgi red velvet di event gucci dibilang kampungan,clickbait,1
korea drama awards 2019 sky castle best drama ini daftar lengkap pemenangnya,clickbait,1
angkat tema kawal wajah baru dpr program acara hotroom metro tv tuai pujian,clickbait,1
cerita lucu jin bts tak sengaja papasan dengan suga saat bersepeda ke kantor,clickbait,1
kocak mahasiwa ini goyang entah apa yang merasukimu di hadapan rektor saat wisuda,clickbait,1
polisi tetapkan tersangka grup whatsapp stm hasil rekayasa,non-clickbait,0
 sebagai mantan delon thamrin beri pesan ini ke suami tajir jill gladys,clickbait,1
be melodramatic tamat raih rating 1 persen netizen kompak beri pujian selangit,clickbait,1
yasonna undur diri jokowi tunjuk tjahjo kumolo jadi plt menkumham,non-clickbait,0
 adik verrell bramasta tak sengaja bocorkan febby rastanty ikut liburan keluarga sukses cinlok ,clickbait,1
upacara hari kesaktian pancasila bupati madiun hapus stigma kota pki,non-clickbait,0
exo brutal di panggung ramai ramai robek baju suho,clickbait,1
saking bagusnya sm tenyata pilih lirik buatan chen untuk lagu flower dan tolak punya lirikus top,clickbait,1
semakin mendunia bts ditunjuk jadi model global brand fashion ternama,clickbait,1
ussy sulistiawaty difoto cowok lain reaksi posesif andhika pratama curi perhatian,clickbait,1
shafa harris dan bastian kedapatan ribut di kolom komentar gara gara hal sepele ini,clickbait,1
ketahuan bawa bedak desta senyum malu beri alasan buat hilangkan muka berminyak,clickbait,1
krisdayanti umbar cincin thanos mewah di pelantikan dpr suami curhat bisnis gulung tikar ,clickbait,1
akting dikritik shin se kyung bangga bintangi rookie historian goo hae ryung,clickbait,1
garuda indonesia dan sriwijaya air sudah kembali mesra usai sempat kisruh,clickbait,1
gyuri eks kara diam diam pacari brondong tajir intip foto foto kencan mereka,clickbait,1
fairuz a rafiq cerita pengalaman sewa hotel di korea tempat lee min ho menginap,clickbait,1
grup baru jyp boy story dikritik habis habisan usai numpang tampil di k con thailand,clickbait,1
demo mahasiswa berakhir rusuh nikita mirzani beri pesan bijak ini,clickbait,1
usia pernikahan adele dan simon konecki terungkap di dokumen perceraian ternyata tak sampai setahun,clickbait,1
billy syahputra terjebak demo yang berakhir ricuh sempat diomeli gara gara abadikan momen kerusuhan,clickbait,1
enggak hanya melembabkan berikut 8 kegunaan penting penggunaan body lotion untuk kulit ,clickbait,1
kapolda papua sebut rusuh di wamena akibat berita hoaks medsos,non-clickbait,0
rosa meldianti bersiap ikuti ajang puteri indonesia tahun depan langsung ramai dicibir,clickbait,1
bukti manipulasi voting produce x 101 seret 3 agensi x1 diminta tukar member,clickbait,1
jackson got7 buka bukaan soal hubungan dekatnya dengan rm bts,clickbait,1
lee jinhyuk akhirnya umumkan tanggal debut solo dan rilis akun media sosial resmi,clickbait,1
rujuk dengan garuda indonesia sriwijaya air bakal kembali mengudara,non-clickbait,0
frederika cull puteri indonesia 2019 ungkap rasa cinta reaksi ibunda bikin boy william ngakak,clickbait,1
pose denada tiduran di atas meja pakai busana transparan jadi bahan gunjingan,clickbait,1
ikuti selera generasi muda menteri pupr tak bakal bangun mall di ibu kota baru,non-clickbait,0
kylie jenner umumkan kesehatannya membaik lewat postingan super seksi ini,clickbait,1
mahasiswa bogor telah penuhi stasiun untuk gelar demo ke dpr jakarta,non-clickbait,0
netizen sebut superm jadi proyek hidup dan mati sm entertainment di amerika setuju ,clickbait,1
barbie kumalasari malah kena sindir usai pamer momen bareng fans di acara meet and greet,clickbait,1
warganet curigai keaslian grup wa anak stm dennysiregarpenyebarhoax puncaki trending topic,clickbait,1
pajang foto mesra peluk irwansyah zaskia sungkar kok malah minta maaf ,clickbait,1
syahrini dan adik jiplak gaya nagita teman luna maya tas 12 miliar dipakai gantian ,clickbait,1
prilly latuconsina curhat ditawari magang jadi staf tv malah disuruh fans lakukan ini,clickbait,1
marinir evakuasi ratusan mahasiswa yang terjebak bentrokan demo di dpr,non-clickbait,0
